Product Name,Product ID,Value Column Name,Value
"Acme Tagit Stainless Steel Antibacterial Scissors","OFF-SU-10004231","Discount","0"
"Acme Tagit Stainless Steel Antibacterial Scissors","OFF-SU-10004231","Unit Price","7.92"
"Acme Tagit Stainless Steel Antibacterial Scissors","OFF-SU-10004231","Total Discount","0"
"Acme Tagit Stainless Steel Antibacterial Scissors","OFF-SU-10004231","Gross Sales","63.36"
"Acme Tagit Stainless Steel Antibacterial Scissors","OFF-SU-10004231","Sales","63.36"
"Acme Tagit Stainless Steel Antibacterial Scissors","OFF-SU-10004231","Cost","57.416"
"Acme Tagit Stainless Steel Antibacterial Scissors","OFF-SU-10004231","Profit / (Loss)","5.944000000000003"
"Acme Tagit Stainless Steel Antibacterial Scissors","OFF-SU-10004231","% Profit / (Loss)","0.0938131313131313"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","Quantity","8"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","Discount","0"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","Unit Price","4.544"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","Total Discount","0"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","Gross Sales","36.352"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","Sales","36.352"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","Cost","24.792"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","Profit / (Loss)","11.559999999999995"
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages","OFF-PA-10002377","% Profit / (Loss)","0.3180017605633803"
"Advantus Plastic Paper Clips","OFF-FA-10002280","Quantity","8"
"Advantus Plastic Paper Clips","OFF-FA-10002280","Discount","0"
"Advantus Plastic Paper Clips","OFF-FA-10002280","Unit Price","4"
"Advantus Plastic Paper Clips","OFF-FA-10002280","Total Discount","0"
"Advantus Plastic Paper Clips","OFF-FA-10002280","Gross Sales","32"
"Advantus Plastic Paper Clips","OFF-FA-10002280","Sales","32"
"Advantus Plastic Paper Clips","OFF-FA-10002280","Cost","20.4"
"Advantus Plastic Paper Clips","OFF-FA-10002280","Profit / (Loss)","11.600000000000001"
"Advantus Plastic Paper Clips","OFF-FA-10002280","% Profit / (Loss)","0.3625"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","Quantity","8"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","Discount","2"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","Unit Price","15.456"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","Total Discount","16"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","Gross Sales","123.648"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","Sales","107.648"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","Cost","294.432"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","Profit / (Loss)","-186.78400000000002"
"Catalog Binders with Expanding Posts","OFF-BI-10004224","% Profit / (Loss)","-1.7351367419738406"
"Contract Clock, 14", Brown","FUR-FU-10001475","Quantity","8"
"Contract Clock, 14", Brown","FUR-FU-10001475","Discount","2"
"Contract Clock, 14", Brown","FUR-FU-10001475","Unit Price","10.792"
"Contract Clock, 14", Brown","FUR-FU-10001475","Total Discount","16"
"Contract Clock, 14", Brown","FUR-FU-10001475","Gross Sales","86.336"
"Contract Clock, 14", Brown","FUR-FU-10001475","Sales","70.336"
"Contract Clock, 14", Brown","FUR-FU-10001475","Cost","114.8544"
"Contract Clock, 14", Brown","FUR-FU-10001475","Profit / (Loss)","-44.5184"
"Contract Clock, 14", Brown","FUR-FU-10001475","% Profit / (Loss)","-0.6329390354868062"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","Quantity","8"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","Discount","0"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","Unit Price","79.68"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","Total Discount","0"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","Gross Sales","637.44"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","Sales","637.44"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","Cost","501.784"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","Profit / (Loss)","135.65600000000006"
"Enermax Acrylux Wireless Keyboard","TEC-AC-10003198","% Profit / (Loss)","0.21281375502008032"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","Quantity","8"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","Discount","1"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","Unit Price","3.596"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","Total Discount","8"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","Gross Sales","28.768"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","Sales","20.768"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","Cost","72.9264"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","Profit / (Loss)","-52.1584"
"Fellowes Basic Home/Office Series Surge Protectors","OFF-AP-10000358","% Profit / (Loss)","-2.511479198767334"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","Quantity","8"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","Discount","1"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","Unit Price","5.196"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","Total Discount","8"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","Gross Sales","41.568"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","Sales","33.568"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","Cost","86.4768"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","Profit / (Loss)","-52.9088"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","OFF-BI-10001524","% Profit / (Loss)","-1.5761677788369877"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","Quantity","8"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","Discount","0"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","Unit Price","105.686"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","Total Discount","0"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","Gross Sales","845.488"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","Sales","845.488"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","Cost","857.2664"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","Profit / (Loss)","-11.77839999999992"
"Global Manager's Adjustable Task Chair, Storm","FUR-CH-10004853","% Profit / (Loss)","-0.013930889616410876"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","Quantity","8"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","Discount","2"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","Unit Price","62.998"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","Total Discount","16"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","Gross Sales","503.984"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","Sales","487.984"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","Cost","1340.356"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","Profit / (Loss)","-852.3720000000001"
"Ibico Hi-Tech Manual Binding System","OFF-BI-10004632","% Profit / (Loss)","-1.7467212039739008"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","Quantity","8"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","Discount","0"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","Unit Price","101.592"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","Total Discount","0"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","Gross Sales","812.736"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","Sales","812.736"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","Cost","751.5808"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","Profit / (Loss)","61.155200000000036"
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254","% Profit / (Loss)","0.07524608236869045"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","Quantity","8"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","Discount","0"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","Unit Price","3.816"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","Total Discount","0"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","Gross Sales","30.528"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","Sales","30.528"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","Cost","20.788"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","Profit / (Loss)","9.739999999999998"
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","OFF-PA-10000791","% Profit / (Loss)","0.3190513626834382"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","Quantity","7"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","Discount","1"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","Unit Price","8.584"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","Total Discount","7"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","Gross Sales","60.088"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","Sales","53.088"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","Cost","161.1184"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","Profit / (Loss)","-108.03040000000001"
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980","% Profit / (Loss)","-2.0349306811332126"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","Quantity","7"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","Discount","1"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","Unit Price","5.276000000000001"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","Total Discount","7"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","Gross Sales","36.932"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","Sales","29.932"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","Cost","75.5266"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","Profit / (Loss)","-45.5946"
"Acco D-Ring Binder w/DublLock","OFF-BI-10001098","% Profit / (Loss)","-1.523272751570226"
"Advantus Rolling Storage Box","OFF-ST-10004507","Quantity","7"
"Advantus Rolling Storage Box","OFF-ST-10004507","Discount","0"
"Advantus Rolling Storage Box","OFF-ST-10004507","Unit Price","13.72"
"Advantus Rolling Storage Box","OFF-ST-10004507","Total Discount","0"
"Advantus Rolling Storage Box","OFF-ST-10004507","Gross Sales","96.04"
"Advantus Rolling Storage Box","OFF-ST-10004507","Sales","96.04"
"Advantus Rolling Storage Box","OFF-ST-10004507","Cost","87.2365"
"Advantus Rolling Storage Box","OFF-ST-10004507","Profit / (Loss)","8.8035"
"Advantus Rolling Storage Box","OFF-ST-10004507","% Profit / (Loss)","0.0916649312786339"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","Quantity","7"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","Discount","0"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","Unit Price","9.232"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","Total Discount","0"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","Gross Sales","64.624"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","Sales","64.624"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","Cost","41.8056"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","Profit / (Loss)","22.818399999999997"
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256","% Profit / (Loss)","0.35309482545184456"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","Quantity","7"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","Discount","0"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","Unit Price","109.375"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","Total Discount","0"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","Gross Sales","765.625"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","Sales","765.625"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","Cost","1331.6875"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","Profit / (Loss)","-566.0625"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289","% Profit / (Loss)","-0.7393469387755102"
"BPI Conference Tables","FUR-TA-10002533","Quantity","7"
"BPI Conference Tables","FUR-TA-10002533","Discount","0"
"BPI Conference Tables","FUR-TA-10002533","Unit Price","73.025"
"BPI Conference Tables","FUR-TA-10002533","Total Discount","0"
"BPI Conference Tables","FUR-TA-10002533","Gross Sales","511.175"
"BPI Conference Tables","FUR-TA-10002533","Sales","511.175"
"BPI Conference Tables","FUR-TA-10002533","Cost","816.88"
"BPI Conference Tables","FUR-TA-10002533","Profit / (Loss)","-305.705"
"BPI Conference Tables","FUR-TA-10002533","% Profit / (Loss)","-0.5980437227955201"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","Quantity","7"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","Discount","1"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","Unit Price","3.308"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","Total Discount","7"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","Gross Sales","23.156"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","Sales","16.156"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","Cost","27.673"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","Profit / (Loss)","-11.517"
"DAX Cubicle Frames - 8x10","FUR-FU-10001196","% Profit / (Loss)","-0.7128620945778659"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","Quantity","7"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","Discount","1"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","Unit Price","37.392"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","Total Discount","7"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","Gross Sales","261.744"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","Sales","254.744"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","Cost","566.2054"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","Profit / (Loss)","-311.4614"
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918","% Profit / (Loss)","-1.2226446942813178"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","Quantity","7"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","Discount","0"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","Unit Price","16.616"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","Total Discount","0"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","Gross Sales","116.312"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","Sales","116.312"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","Cost","92.8496"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","Profit / (Loss)","23.462400000000002"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","TEC-AC-10001284","% Profit / (Loss)","0.20171951303390878"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","Quantity","7"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","Discount","1"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","Unit Price","2.162"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","Total Discount","7"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","Gross Sales","15.134"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","Sales","8.134"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","Cost","21.1618"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","Profit / (Loss)","-13.0278"
"Fellowes Black Plastic Comb Bindings","OFF-BI-10002071","% Profit / (Loss)","-1.6016474059503318"
"GBC Linen Binding Covers","OFF-BI-10001575","Quantity","7"
"GBC Linen Binding Covers","OFF-BI-10001575","Discount","1"
"GBC Linen Binding Covers","OFF-BI-10001575","Unit Price","7.196"
"GBC Linen Binding Covers","OFF-BI-10001575","Total Discount","7"
"GBC Linen Binding Covers","OFF-BI-10001575","Gross Sales","50.372"
"GBC Linen Binding Covers","OFF-BI-10001575","Sales","43.372"
"GBC Linen Binding Covers","OFF-BI-10001575","Cost","111.9672"
"GBC Linen Binding Covers","OFF-BI-10001575","Profit / (Loss)","-68.5952"
"GBC Linen Binding Covers","OFF-BI-10001575","% Profit / (Loss)","-1.58155492022503"
"GBC ProClick 150 Presentation Binding System","OFF-BI-10004584","Quantity","7"
"GBC ProClick 150 Presentation Binding System","OFF-BI-10004584","Discount","1"
"GBC ProClick 150 Presentation Binding System","OFF-BI-10004584","Unit Price","64.196"
"GBC ProClick 150 Presentation Binding System","OFF-BI-10004584","Total Discount","7"
"GBC ProClick 150 Presentation Binding System","OFF-BI-10004584","Gross Sales","449.372"
"GBC ProClick 150 Presentation Binding System","OFF-BI-10004584","Sales","442.372"
"GBC ProClick 150 Presentation Binding System","OFF-BI-10004584","Cost","1171.4858"
"GBC ProClick 150 Presentation Binding System","OFF-BI-10004584","Profit / (Loss)","-729.1137999999999"
