forbes_billionaires_geo.Rank,forbes_billionaires_geo.Name,forbes_billionaires_geo.Country,forbes_billionaires_geo.Source,Sum(forbes_billionaires_geo.NetWorth),Sum(forbes_billionaires_geo.Age),Sum(forbes_billionaires_geo.Children)
956,Steve Wynn,United States,"casinos, hotels",3.2,79,2
956,Thai Lee,United States,IT provider,3.2,62,2
956,Tomasz Biernacki,Poland,supermarkets,3.2,48,
956,Tsai Cheng-ta,Taiwan,finance,3.2,71,
956,Tsai Hong-tu,Taiwan,finance,3.2,68,3
956,Yoichi & Keiko Erikawa,Japan,videogames,3.2,,
956,Zhang Li,China,real estate,3.2,68,1
956,Zygmunt Solorz-Zak,Poland,TV broadcasting,3.2,64,3
6,Warren Buffett,United States,Berkshire Hathaway,96,90,3
7,Larry Ellison,United States,software,93,76,4
27,Charles Koch,United States,Koch Industries,46.4,85,2
27,Julia Koch & family,United States,Koch Industries,46.4,59,3
8,Larry Page,United States,Google,91.5,48,1
589,Alan Trefler,United States,software,4.8,65,
589,Bidzina Ivanishvili,Georgia,investments,4.8,65,4
589,Chairul Tanjung,Indonesia,diversified,4.8,58,2
589,"Edward Johnson, IV.",United States,money management,4.8,56,
589,Elizabeth Johnson,United States,money management,4.8,58,
589,Frank Wang,China,drones,4.8,40,
589,Huang Yi,Hong Kong,car dealerships,4.8,59,
589,Issad Rebrab & family,Algeria,food,4.8,77,5
589,"John, Alan & Bruce Wilson",Australia,retailing,4.8,,
589,Lin Shu-hong,Taiwan,petrochemicals,4.8,92,4
589,M.A. Yusuff Ali,India,retail,4.8,65,3
589,Pierre Bellon & family,France,food services,4.8,91,4
589,Radovan Vitek,Czechia,real estate,4.8,50,4
589,Richard Branson,United Kingdom,Virgin,4.8,70,2
589,Ted Lerner & family,United States,real estate,4.8,95,3
589,Thomas Schmidheiny,Switzerland,cement,4.8,75,4
589,Wang Xicheng & family,China,tires,4.8,72,
589,Wang Zhendong,China,education,4.8,44,
589,Yuri Milner,Israel,tech investments,4.8,59,3
404,Antti Herlin,Finland,"elevators, escalators",6.5,64,4
404,Brian Armstrong,United States,cryptocurrency,6.5,38,
404,Chu Mang Yee & family,China,real estate,6.5,61,1
404,David Siegel,United States,hedge funds,6.5,86,13
404,Denise Coates,United Kingdom,online gambling,6.5,53,5
404,Georg Stumpf,Austria,"real estate, construction",6.5,48,
404,Gopikishan Damani,India,"retail, investments",6.5,63,2
404,Horst Julius Pudwill,Germany,manufacturing,6.5,76,1
404,James Goodnight,United States,software,6.5,78,3
404,John Overdeck,United States,hedge funds,6.5,51,3
404,Liu Yongxing,China,diversified,6.5,72,1
404,Prajogo Pangestu,Indonesia,petrochemicals,6.5,76,3
404,Ronda Stryker,United States,medical equipment,6.5,67,3
404,Sri Prakash Lohia,Indonesia,petrochemicals,6.5,68,2
705,Cho Tak Wong,Hong Kong,auto parts,4.1,74,3
705,Dan Friedkin,United States,Toyota dealerships,4.1,56,4
705,Daniel Kretinsky,Czechia,"energy, investments",4.1,45,1
705,David Bonderman,United States,private equity,4.1,78,5
705,Gabe Newell,United States,videogames,4.1,58,2
705,Hong Ra-hee,South Korea,Samsung,4.1,75,3
705,Janice McNair,United States,"energy, sports",4.1,84,4
705,Ji Qi,China,"hotels, motels",4.1,54,
705,John Morris,United States,sporting goods retail,4.1,73,4
705,Jon Stryker,United States,medical equipment,4.1,63,2
705,Julio Ponce Lerou,Chile,fertilizer,4.1,75,1
705,Katharina Otto-Bernstein,Germany,real estate,4.1,57,2
705,Laurence Graff & family,United Kingdom,diamond jewelry,4.1,82,5
705,Margot Birmingham Perot,United States,"computer services, real estate",4.1,87,5
705,Martin Haefner,Switzerland,"software, investments",4.1,67,
705,Matthew Calkins,United States,software,4.1,48,2
705,Piero Ferrari,Italy,automobiles,4.1,75,1
705,"Rupert Johnson, Jr.",United States,money management,4.1,80,
705,Samuel Yin,Taiwan,retail,4.1,70,2
705,Suh Kyung-bae,South Korea,cosmetics,4.1,58,2
705,William Lauder,United States,Estee Lauder,4.1,61,
705,Xu Jingren,China,pharmaceuticals,4.1,76,2
752,Beatriz Davila de Santo Domingo,Colombia,beer,3.9,82,2
752,Ben Silbermann,United States,Pinterest,3.9,38,2
752,Che Jianxing,China,furniture retailing,3.9,54,
752,Dan Olsson,Sweden,diversified,3.9,74,
752,Du Weimin,China,vaccines,3.9,57,
752,Erik Selin,Sweden,real estate,3.9,53,
752,Gilles Martin,France,laboratory services,3.9,57,
752,Jeff Greene,United States,"real estate, investments",3.9,66,3
752,Jin Baofang,China,solar energy,3.9,68,
752,Johnelle Hunt,United States,trucking,3.9,89,2
752,Kuan Kam Hon & family,Malaysia,synthetic gloves,3.9,73,3
752,Mark Shoen,United States,U-Haul,3.9,70,1
752,Masahiro Miki,Japan,shoes,3.9,65,
752,Maximilian Viessmann,Germany,heating and cooling equipment,3.9,,
752,Paul Gauselmann & family,Germany,gambling,3.9,86,4
752,Rafael Del Pino,Spain,construction,3.9,62,6
752,Rakesh Gangwal,United States,airline,3.9,67,1
752,Robert Rowling,United States,"hotels, investments",3.9,67,2
752,"Stephen Mandel, Jr.",United States,hedge funds,3.9,65,3
752,Wang Linpeng,China,furniture retailing,3.9,53,
752,Wu Zhigang & family,China,bakery chain,3.9,86,3
752,Yi Zheng,China,software,3.9,50,
752,Zhang Wenzhong,China,supermarkets,3.9,59,
9,Sergey Brin,United States,Google,89,47,3
807,Barry Sternlicht,United States,private equity,3.7,60,3
807,Candido Pinheiro Koren de Lima,Brazil,"hospitals, health insurance",3.7,74,2
807,David Rubenstein,United States,private equity,3.7,71,3
807,David Steward,United States,IT provider,3.7,69,
807,Herbert Wertheim,United States,investments,3.7,81,
807,J. Joe Ricketts & family,United States,TD Ameritrade,3.7,79,4
807,Jeff Rothschild,United States,Facebook,3.7,66,3
807,Kong Jian Min,China,real estate,3.7,53,
807,Li Liangbin,China,lithium,3.7,53,
807,Li Yongxin & family,China,education,3.7,45,
807,Maria-Elisabeth Schaeffler-Thumann,Germany,auto parts,3.7,79,
807,Marian Ilitch,United States,Little Caesars,3.7,88,7
807,Mark Stevens,United States,venture capital,3.7,61,3
807,Mary Alice Dorrance Malone,United States,Campbell Soup,3.7,71,2
807,Michael Milken,United States,investments,3.7,74,3
807,Paolo & Gianfelice Mario Rocca,Italy,pipe manufacturing,3.7,,
807,Peter Gilgan,Canada,homebuilding,3.7,70,8
807,Ronald Perelman,United States,leveraged buyouts,3.7,78,8
807,Russ Weiner,United States,energy drinks,3.7,51,
807,Steven Spielberg,United States,movies,3.7,74,7
807,Todd Wanek,United States,furniture,3.7,57,2
807,Vincent Viola,United States,electronic trading,3.7,65,3
807,Wang Roger,United States,retail,3.7,72,2
807,Xu Shugen,China,"construction, mining machinery",3.7,55,
10,Mukesh Ambani,India,diversified,84.5,64,3
1174,Franziska Wuerbser & Gabriella Meister,Germany,appliances,2.7,,
1174,Georg Haub,Germany,retail,2.7,59,
1174,"H. Ross Perot, Jr.",United States,real estate,2.7,62,4
1174,Harley Sy,Philippines,diversified,2.7,61,
1174,"Henry Sy, Jr.",Philippines,diversified,2.7,68,3
1174,James Jannard,United States,sunglasses,2.7,71,4
1174,John Paul DeJoria,United States,"hair products, tequila",2.7,77,6
1174,Lim Kok Thay,Malaysia,casinos,2.7,69,3
1174,Lu Zhiqiang,China,real estate,2.7,68,
1174,Luciano Hang,Brazil,department stores,2.7,58,3
1174,Miriam Baumann-Blocher,Switzerland,chemicals,2.7,46,
1174,Mitchell Goldhar,Canada,real estate,2.7,59,
1174,Mortimer Zuckerman,United States,"real estate, media",2.7,83,2
1174,Nan Cunhui,China,power equipment,2.7,57,
1174,Oprah Winfrey,United States,TV shows,2.7,67,
1174,Ou Zongrong & family,China,real estate,2.7,57,
1174,Richard Peery,United States,real estate,2.7,82,4
1174,Sean Parker,United States,Facebook,2.7,41,2
1174,Sergio Mantegazza,Switzerland,travel,2.7,93,2
1174,Su Suyu & family,China,"utilities, real estate",2.7,72,
1174,Sun Shoukuan,China,"metals, coal",2.7,71,2
1174,Tao Yuequn,China,Contact Lens,2.7,61,
1174,Teresita Sy-Coson,Philippines,diversified,2.7,70,3
1174,Timothy Boyle,United States,Columbia Sportswear,2.7,71,2
1174,Tong Jinquan,China,real estate,2.7,66,2
1174,Tsai Ming-kai,Taiwan,semiconductors,2.7,71,2
1174,Valentin Kipyatkov,Russia,computer software,2.7,44,1
1174,Victor Jacobsson,Sweden,fintech,2.7,39,
1174,Vinod Khosla,United States,venture capital,2.7,66,4
1174,Yitzhak Tshuva,Israel,real estate,2.7,72,5
1174,Zhang Wanzhen,China,electronics components,2.7,71,
2674,A. Jayson Adair,United States,damaged cars,1,51,2
2674,Alan Rydge,Australia,entertainment,1,68,
2674,Albert Avdolyan,Russia,"oil, mining",1,50,4
2674,Anton Rabie,Canada,toys,1,49,
2674,Ashok Kajaria,India,tiles,1,73,2
2674,Axel Stawski,United States,real estate,1,70,
2674,Baiju Bhatt,United States,stock trading app,1,36,1
2674,Bom Kim,United States,online retailing,1,42,1
2674,Carmen Daurella Aguilera,Spain,Coca-Cola bottler,1,,
2674,Chang Byung-gyu,South Korea,Bluehole,1,48,
2674,Chung Mong-joon,South Korea,"shipbuilding, industrial machines",1,69,4
2674,Clelia Haji-Ioannou,Cyprus,EasyJet,1,50,2
2674,Daniel Yong Zhang,China,e-commerce,1,49,
2674,David Harding,United Kingdom,finance,1,59,
2674,David Helgason,Iceland,game software,1,43,
2674,David Katzman,United States,teeth aligners,1,61,
2674,David Penaloza Alanis,Mexico,toll roads,1,47,
2674,George Pedersen,United States,defense contractor,1,85,3
2674,Gim Seong-gon,South Korea,renewable energy,1,67,
2674,Gou Yiqun,China,restaurant,1,48,
2674,GT Dave,United States,kombucha,1,44,
2674,Hang Hong,China,machinery,1,53,
2674,Hartley Rogers,United States,asset management,1,61,3
2674,Horst-Otto Gerberding,Germany,flavors and fragrances,1,68,3
2674,Hou Jianbin,China,education,1,39,
2674,Hur Young-in,South Korea,"bakeries, fast food",1,71,2
2674,Ina Chan,Hong Kong,casinos,1,67,3
2674,J. Wayne Weaver,United States,shoes,1,85,2
2674,Jiang Long,China,manufacturing,1,47,
2674,Jorge Rodriguez Rodriguez,Peru,processed milk,1,75,2
2674,Jose Elias,Spain,wind power,1,44,3
2674,Jose Llado Fernandez-Urrutia,Spain,construction,1,87,5
2674,Kenneth Lo,United Kingdom,textiles,1,82,4
2674,Kim Kardashian West,United States,"cosmetics, reality TV",1,40,4
2674,Larry Fink,United States,money management,1,68,3
2674,Lev Kvetnoi,Russia,cement,1,55,2
2674,Li Yinan,China,investments,1,,
2674,Liu Qingfeng,China,software,1,48,
2674,Ma Hong,China,machinery,1,53,
2674,Manny Stul,Australia,toys,1,71,2
2674,Mao Huihua,Canada,pharmaceuticals,1,59,
2674,Marco Squinzi,Italy,chemical products,1,49,
2674,Maria Pinheiro,Brazil,supermarkets,1,,
2674,Mark Haoyong Yang,China,e-commerce,1,46,
2674,Masatoshi Kumagai,Japan,Internet services,1,57,1
2674,Michael McCain,Canada,packaged meats,1,,
2674,Mofatraj Munot,India,real estate,1,76,3
2674,Morris Kahn,Israel,software,1,91,
2674,Mukand Lal Dua,India,footwear,1,72,3
2674,Murat Vargi,Turkey,telecom,1,73,2
2674,Rafique Malik,India,footwear,1,70,5
2674,Ramesh Kumar Dua,India,footwear,1,67,3
2674,Rit Thirakomen,Thailand,restaurants,1,69,3
2674,Ronnen Harary,Canada,toys,1,49,
2674,Ruben Vardanyan,Russia,investment banking,1,52,4
2674,Sandy Weill,United States,Citigroup,1,88,2
2674,Scott Smith,United States,cloud computing,1,,
2674,Sergei Makhlai,Russia,fertilizers,1,52,1
2674,Shin Dong-joo,South Korea,retail,1,67,1
2674,Surin Upatkoon,Thailand,"telecom, lotteries, insurance",1,72,3
2674,T.S. Kalyanaraman,India,jewelry,1,73,3
2674,Tong Judy Wenhong,China,e-commerce,1,,
2674,Tsai Chi-jui,Taiwan,shoes,1,81,3
2674,Tyler Perry,United States,"movies, television",1,51,1
2674,Vadim Yakunin,Russia,pharmacy,1,58,3
2674,Veronica Squinzi,Italy,chemical products,1,49,
2674,Vitaly Orlov,Russia,fisheries,1,56,4
2674,Vlad Tenev,United States,stock trading,1,34,1
2674,Vlad Vendrow & family,United States,software,1,53,
2674,Vladimir Leschikov,Russia,real estate,1,64,7
2674,Wang Qiangxiang,China,artificial turf,1,49,
2674,Wang Wenjian,China,optical devices,1,74,
2674,"Wilbur 'Ed' Bosarge, Jr.",United States,high speed trading,1,81,2
2674,Xia Zhisheng & family,China,home appliances,1,79,
2674,Xu Jin,China,wine,1,56,
2674,Yao Hsiao Tung,Singapore,manufacturing,1,81,
2674,Yu De-Chao,United States,pharmaceuticals,1,57,
2674,Zakhar Smushkin,Russia,"pulp and paper, diversified",1,59,1
2674,Zhang Yuqiang,China,Fiberglass,1,65,
2674,Zhao Meiguang,China,gold mining,1,58,
2674,Zhong Naixiong,China,conglomerate,1,58,
2674,Zhou Wei family,China,software,1,54,
358,Anthony Wood,United States,Roku,7.1,55,3
358,Carl Bennet,Sweden,investments,7.1,69,1
358,Gang Ye,Singapore,gaming,7.1,40,2
358,Johann Graf,Austria,gambling,7.1,74,3
358,Johann Rupert & family,South Africa,luxury goods,7.1,70,3
358,Li Hua,China,financial services,7.1,43,
358,Magdalena Martullo-Blocher,Switzerland,chemicals,7.1,52,3
358,Rahel Blocher,Switzerland,chemicals,7.1,45,
358,Ralph Lauren,United States,apparel,7.1,81,3
358,Safra siblings,Brazil,banking,7.1,,
358,Stewart and Lynda Resnick,United States,"agriculture, water",7.1,,5
11,Amancio Ortega,Spain,Zara,77,85,3
369,Alexandre Behring,Brazil,investments,7,54,
369,Bajaj brothers,India,diversified,7,,
369,Gustaf Douglas,Sweden,investments,7,83,2
369,Igor Altushkin,Russia,metals,7,50,6
369,Juan Francisco Beckmann Vidal & family,Mexico,tequila,7,81,
369,Ludwig Merckle,Germany,pharmaceuticals,7,56,2
369,"Paul Tudor Jones, II.",United States,hedge funds,7,66,4
369,Richard Kinder,United States,pipelines,7,76,1
369,Stephen Ross,United States,real estate,7,80,4
369,Terry Gou,Taiwan,electronics,7,70,5
369,Vincent BollorÃ© & family,France,investments,7,69,4
638,Andre Esteves,Brazil,banking,4.5,52,3
638,Friedrich Knapp,Germany,fashion retail,4.5,70,3
638,Hu Baifan,China,pharmaceuticals,4.5,58,
638,Igor Olenicoff,United States,real estate,4.5,78,2
638,Jonathan Gray,United States,investments,4.5,51,
638,"Julian Robertson, Jr.",United States,hedge funds,4.5,88,3
638,Miao Hangen,China,"textiles, petrochemicals",4.5,56,
638,Min Kao & family,United States,navigation equipment,4.5,72,2
638,Richard Li,Hong Kong,telecom,4.5,54,3
638,Ron Baron,United States,money management,4.5,77,2
638,Rudolf Maag,Switzerland,medical devices,4.5,75,2
638,Sami Mnaymneh,United States,private equity,4.5,59,
638,Sergei Popov,Russia,banking,4.5,49,2
638,Thomas Pritzker,United States,"hotels, investments",4.5,70,3
638,Tony Tamer,United States,private equity,4.5,63,4
638,Viatcheslav Kantor,Russia,"fertilizer, real estate",4.5,67,5
638,Zhu Baoguo & family,China,pharmaceuticals,4.5,59,
12,Francoise Bettencourt Meyers & family,France,L'OrÃ©al,73.6,67,2
622,Abhay Vakil & family,India,paints,4.6,70,3
622,Bert Beveridge,United States,vodka,4.6,59,3
622,Chen Lip Keong,Malaysia,"casinos, property, energy",4.6,73,3
622,Daniel Ek,Sweden,Spotify,4.6,38,2
622,Denis O'Brien,Ireland,telecom,4.6,63,4
622,Dong Fan,China,medical devices,4.6,,
622,Li Weiguo,China,construction materials,4.6,56,
622,Luis Frias,Brazil,mobile payments,4.6,58,
622,Martin & Olivier Bouygues,France,"construction, media",4.6,,
622,Miuccia Prada,Italy,luxury goods,4.6,71,2
622,Patrizio Bertelli,Italy,luxury goods,4.6,75,2
622,Paul-Heinz Wesjohann & family,Germany,chicken processing,4.6,77,4
622,Peter Gassner,United States,software,4.6,56,2
622,"Robert Rich, Jr.",United States,frozen foods,4.6,80,4
622,Tilman Fertitta,United States,"Houston Rockets, entertainment",4.6,63,4
622,Vladimir Kim,Kazakhstan,mining,4.6,60,3
574,Abdulsamad Rabiu,Nigeria,"cement, sugar",4.9,60,
574,Charles B. Johnson,United States,money management,4.9,88,6
574,Chen Dongsheng,China,insurance,4.9,63,
574,Chip Wilson,Canada,Lululemon,4.9,64,5
574,Howard Schultz,United States,Starbucks,4.9,67,2
574,Joe Lewis,United Kingdom,investments,4.9,84,2
574,Karen Pritzker,United States,"hotels, investments",4.9,63,4
574,Lin Li,China,investments,4.9,58,1
574,Marc Ladreit de Lacharriere,France,finance,4.9,80,4
574,Mark Scheinberg,Canada,online gambling,4.9,47,
574,Peter Thiel,United States,Facebook,4.9,53,
574,Stephen Bisciotti,United States,"staffing, Baltimore Ravens",4.9,61,2
574,Thomas Siebel,United States,business software,4.9,68,4
574,Yasumitsu Shigeta,Japan,mobile phone retailer,4.9,56,3
574,Zhang Fan,China,touch screens,4.9,55,
421,Andreas Halvorsen,Norway,hedge funds,6.3,60,3
421,Andrei Kozitsyn,Russia,metals,6.3,60,1
421,Ashwin Dani & family,India,paints,6.3,78,3
421,Axel Oberwelland,Germany,candy,6.3,54,
421,Murat Ulker,Turkey,food,6.3,62,3
421,Rahul Bajaj,India,diversified,6.3,82,3
421,Shi Yuzhu,China,"online games, investments",6.3,58,1
421,Tsai Eng-meng,Taiwan,"food, beverages",6.3,64,2
421,Wang Junlin,China,liquor,6.3,58,
421,Wang Ning & family,China,toys,6.3,34,
421,You Xiaoping,China,"chemicals, spandex",6.3,63,2
41,Alain Wertheimer,France,Chanel,34.5,72,3
41,Gerard Wertheimer,France,Chanel,34.5,70,2
13,Zhong Shanshan,China,"beverages, pharmaceuticals",68.9,66,
14,Steve Ballmer,United States,Microsoft,68.7,65,3
986,Antonio Del Valle Ruiz & family,Mexico,chemicals,3.1,82,5
986,Artem Khachatryan,Russia,retail,3.1,46,
986,Camilla de Godoy Bueno Grossi,Brazil,medical labs,3.1,42,
986,Chi Yufeng,China,software,3.1,50,
986,Gu Yuhua & family,China,furniture,3.1,71,
986,Hao Hong,United States,pharmaceuticals,3.1,65,
986,Harald Link,Thailand,diversified,3.1,66,2
986,Herb Simon,United States,real estate,3.1,86,8
986,Hoi Kin Hong,Macao,real estate,3.1,68,2
986,Jane Goldman,United States,real estate,3.1,65,2
986,Jerry Speyer,United States,real estate,3.1,80,4
986,Jin Lei,China,pharmaceuticals,3.1,55,
986,John Caudwell,United Kingdom,mobile phones,3.1,68,6
986,John Fisher,United States,Gap,3.1,59,4
986,Li Gaiteng,China,hair dryers,3.1,49,
986,Li Zhongchu,China,software,3.1,57,
986,Martin Ebner,Switzerland,investments,3.1,75,
986,Nie Tengyun & family,China,logistics,3.1,45,
986,Otto Philipp Braun,Germany,medical technology,3.1,43,
986,Penny Pritzker,United States,"hotels, investments",3.1,62,2
986,Prasert Prasarttong-Osoth,Thailand,hospitals,3.1,88,5
986,Sergey Lomakin,Russia,retail,3.1,47,5
234,Friedhelm Loh,Germany,manufacturing,9.7,74,3
234,Iskander Makhmudov,Russia,"mining, metals, machinery",9.7,57,1
234,James Dyson,United Kingdom,vacuums,9.7,74,3
234,Mat Ishbia,United States,â˜…,9.7,41,3
234,Quek Leng Chan,Malaysia,"banking, property",9.7,79,3
234,Savitri Jindal & family,India,steel,9.7,71,9
234,Stefano Pessina,Italy,drugstores,9.7,79,2
440,Charles Dolan & family,United States,cable television,6.1,94,6
440,Henry Samueli,United States,semiconductors,6.1,66,3
440,Huang Li,China,imaging systems,6.1,57,
440,Idan Ofer,Israel,"drilling, shipping",6.1,65,5
440,Law Kar Po,Hong Kong,real estate,6.1,72,3
440,Les Wexner & family,United States,retail,6.1,83,4
440,Li Wa,Hong Kong,real estate,6.1,55,
440,Marcos Galperin,Argentina,e-commerce,6.1,,
440,Mike Adenuga,Nigeria,"telecom, oil",6.1,68,7
440,Odd Reitan & family,Norway,"retail, real estate",6.1,69,2
440,Qian Dongqi & family,China,household appliances,6.1,63,
608,Dona Bertarelli,Switzerland,biotech,4.7,53,
608,Eric Smidt,United States,hardware stores,4.7,61,
608,Hong Jie,China,paint,4.7,53,
608,Ken Langone,United States,investments,4.7,85,3
608,Maria Fernanda Amorim & family,Portugal,"energy, investments",4.7,86,3
608,Mark Walter,United States,finance,4.7,60,1
608,Michael Pieper,Switzerland,kitchen appliances,4.7,75,2
608,Nathan Kirsh,Eswatini (Swaziland),"retail, real estate",4.7,89,3
608,Oleg Tinkov,Russia,banking,4.7,53,3
608,Richard Schulze,United States,Best Buy,4.7,80,10
608,Tang Shing-bor,Hong Kong,real estate,4.7,87,5
608,Tim Sweeney,United States,video games,4.7,50,
608,Wong Luen Hei,China,building materials,4.7,59,
608,Zhou Bajin,China,auto parts,4.7,86,
15,Ma Huateng,China,internet media,65.8,49,
561,Bernard Broermann,Germany,hospitals,5,77,3
561,Charles Simonyi,United States,Microsoft,5,72,2
561,Daniel Ziff,United States,investments,5,49,1
561,Dirk Ziff,United States,investments,5,57,2
561,"Enrique Razon, Jr.",Philippines,ports,5,61,2
561,Jason Chang,Singapore,electronics,5,77,3
561,Joshua Harris,United States,private equity,5,56,5
561,Kate Wang,China,e-cigarettes,5,39,
561,Lin Xiucheng & family,China,electronics,5,65,4
561,Pankaj Patel,India,pharmaceuticals,5,68,2
561,Robert Ziff,United States,investments,5,54,2
561,Vikram Lal & family,India,motorcycles,5,79,3
561,"Walter Scott, Jr. & family",United States,"utilities, telecom",5,89,6
665,Antony Ressler,United States,finance,4.3,59,3
665,Edwin Leong,Hong Kong,real estate,4.3,69,1
665,Eric Lefkofsky,United States,Groupon,4.3,51,3
665,Kerry Stokes,Australia,"construction equipment, media",4.3,80,4
665,Lee Yin Yee,China,glass,4.3,69,
665,Pansy Ho,Hong Kong,casinos,4.3,58,
665,Paul Singer,United States,hedge funds,4.3,76,
665,Pawan Munjal & family,India,motorcycles,4.3,67,3
665,Rakesh Jhunjhunwala,India,investments,4.3,60,3
665,Ralph Dommermuth,Germany,internet service provider,4.3,57,1
665,StÃ©phane Bancel,France,biotech,4.3,48,
665,Steven Udvar-Hazy,United States,aircraft leasing,4.3,75,4
665,Takao Yasuda,Japan,retail,4.3,72,1
665,Thomas Hagen,United States,insurance,4.3,85,2
665,Ye Chenghai & family,Hong Kong,pharmaceuticals,4.3,77,2
16,Carlos Slim Helu & family,Mexico,telecom,62.8,81,6
48,Jacqueline Mars,United States,"candy, pet food",31.3,81,3
48,John Mars,United States,"candy, pet food",31.3,85,3
17,Alice Walton,United States,Walmart,61.8,71,
391,Dmitry Rybolovlev,Russia,fertilizer,6.7,54,2
391,Fredrik Lundberg,Sweden,"real estate, investments",6.7,69,2
391,Hiroshi Mikitani,Japan,online retail,6.7,56,2
391,Jean-Michel Besnier,France,cheese,6.7,53,
391,Kwon Hyuk-bin,South Korea,online games,6.7,47,2
391,Li Haiyan,China,restaurants,6.7,,
391,Marie Besnier Beauvalot,France,cheese,6.7,40,
391,Micky Arison,United States,Carnival Cruises,6.7,71,2
391,Reinhold Schmieding,United States,medical devices,6.7,66,2
18,Jim Walton,United States,Walmart,60.2,72,4
133,Eric Yuan & family,United States,video conferencing,14.9,51,3
133,Georg Schaeffler,Germany,auto parts,14.9,56,4
133,Hinduja brothers,United Kingdom,diversified,14.9,,
133,Lakshmi Mittal,India,steel,14.9,70,2
19,Rob Walton,United States,Walmart,59.5,76,3
89,Li Shufu,China,automobiles,19.7,57,
89,Michael Hartono,Indonesia,"banking, tobacco",19.7,81,4
89,Zhong Huijuan,China,pharmaceuticals,19.7,60,
20,Michael Bloomberg,United States,Bloomberg LP,59,79,2
344,David Shaw,United States,hedge funds,7.3,70,3
344,Henry Kravis,United States,private equity,7.3,77,2
344,Lai Meisong,China,package delivery,7.3,50,
344,Laurent Dassault,France,diversified,7.3,67,2
344,Marie-HÃ©lÃ¨ne Habert,France,diversified,7.3,56,
344,Pham Nhat Vuong,Vietnam,diversified,7.3,52,3
344,Sandra Ortega Mera,Spain,Zara,7.3,52,3
344,Thierry Dassault,France,diversified,7.3,64,
297,Bubba Cathy,United States,Chick-fil-A,8.3,67,6
297,Dan Cathy,United States,Chick-fil-A,8.3,68,2
297,Hasso Plattner & family,Germany,software,8.3,77,2
297,Jay Y. Lee,South Korea,Samsung,8.3,52,2
297,Kushal Pal Singh,India,real estate,8.3,89,3
297,Nassef Sawiris,Egypt,"construction, investments",8.3,60,4
297,Pan Dong,Canada,consumer goods,8.3,56,
476,Ananda Krishnan,Malaysia,"telecoms, media, oil-services",5.8,83,3
476,Augusto & Giorgio Perfetti,Italy,candy,5.8,,
476,Chan Laiwa & family,China,real estate,5.8,80,3
476,Douglas Leone,United States,venture capital,5.8,63,4
476,George Kaiser,United States,"oil & gas, banking",5.8,78,3
476,Li Chunan,China,renewable energy,5.8,52,
476,Li Ping,Hong Kong,batteries,5.8,,
476,Maria Asuncion Aramburuzabala & family,Mexico,"beer, investments",5.8,58,2
476,Meg Whitman,United States,eBay,5.8,64,2
476,William Li,China,electric vehicles,5.8,46,
539,Akio Nitori,Japan,home furnishings,5.2,77,
539,David Velez,Colombia,fintech,5.2,39,
539,Frank Lowy,Australia,shopping malls,5.2,90,3
539,Gary Rollins,United States,pest control,5.2,76,4
539,Giuseppe De'Longhi & family,Italy,coffee makers,5.2,82,2
539,Joe Mansueto,United States,investment research,5.2,64,3
539,John Brown,United States,medical equipment,5.2,86,2
539,Neil Shen,China,venture capital,5.2,53,
539,Ruan Hongliang & family,China,glass,5.2,60,
539,Teddy Sagi,Israel,gambling software,5.2,49,6
539,Wong Man Li,Hong Kong,furniture,5.2,56,2
486,Andrew Currie,United Kingdom,chemicals,5.7,65,
486,Emanuele (Lino) Saputo & family,Canada,cheese,5.7,84,3
486,Fred Smith,United States,FedEx,5.7,,
486,John Reece,United Kingdom,chemicals,5.7,64,
486,Michael Moritz,United States,venture capital,5.7,66,2
486,Michel Leclercq & family,France,sporting goods,5.7,81,4
486,Neil Bluhm,United States,real estate,5.7,83,3
486,Nicolas Puech,France,Hermes,5.7,78,
486,Teh Hong Piow,Malaysia,banking,5.7,91,4
486,Tom Gores,United States,private equity,5.7,56,3
550,Gustavo Denegri,Italy,biotech,5.1,84,2
550,Lee Yeow Chor & Yeow Seng,Malaysia,"palm oil, property",5.1,,
550,Mahendra Choksi & family,India,paints,5.1,80,2
550,Michael Herz,Germany,coffee,5.1,77,
550,Patrick Lee,Hong Kong,paper,5.1,79,5
550,Pierre Chen,Taiwan,electronics,5.1,64,3
550,Reed Hastings,United States,Netflix,5.1,60,2
550,Robert Bass,United States,"oil, investments",5.1,73,4
550,Theo Mueller,Germany,dairy,5.1,81,9
550,Wolfgang Herz,Germany,coffee,5.1,70,
550,Wu Guanjiang & family,China,pharmaceuticals,5.1,52,
53,Hui Ka Yan,China,real estate,27.7,62,2
53,Susanne Klatten,Germany,"BMW, pharmaceuticals",27.7,59,3
21,Colin Zheng Huang,China,e-commerce,55.3,41,
256,David Sun,United States,computer hardware,9.1,69,2
256,John Tu,United States,computer hardware,9.1,79,2
256,Lam Wai-ying,Hong Kong,smartphone screens,9.1,,
256,Lu Xiangyang,China,"automobiles, batteries",9.1,58,
256,Massimiliana Landini Aleotti & family,Italy,pharmaceuticals,9.1,78,2
256,Wolfgang Marguerre & family,Germany,pharmaceuticals,9.1,79,3
316,Alexei Kuzmichev,Russia,"oil, banking, telecom",7.8,58,3
316,John Malone,United States,cable television,7.8,80,2
316,Kei Hoi Pang,China,real estate,7.8,55,
316,Marijke Mars,United States,"candy, pet food",7.8,56,
316,Pamela Mars,United States,"candy, pet food",7.8,60,3
